,game_id,hand_id,player,received_cards_from,total_score,points_per_hand,percent_points_per_hand,queen_spades,moon_shooter,best_player_of_hand,best_player_of_game,game_winner,hand_position,swing_down,swing_up,no_swing,swings
261,7,4,player_4,none,52,18.0,21.95,1,none,player_1,player_2,player_3,2.0,1,0,0,down
262,7,5,player_4,player_3,77,25.0,30.49,1,none,player_2,player_2,player_3,4.0,0,1,0,up
263,7,6,player_4,player_1,78,1.0,1.22,0,none,player_2,player_2,player_3,3.0,0,0,1,same
264,7,7,player_4,player_2,82,4.0,4.88,0,none,player_2,player_2,player_3,3.0,0,0,1,same
265,7,1,player_3,player_2,0,0.0,0.0,0,none,player_3,player_2,player_3,1.0,0,0,0,start
266,7,2,player_3,player_4,0,0.0,0.0,0,player_3,player_3,player_2,player_3,1.0,0,0,1,same
267,7,3,player_3,player_1,26,26.0,61.9,0,player_4,player_4,player_2,player_3,1.0,0,0,1,same
268,7,4,player_3,none,34,8.0,19.05,0,none,player_1,player_2,player_3,1.0,0,0,1,same
269,7,5,player_3,player_2,34,0.0,0.0,0,none,player_2,player_2,player_3,1.0,0,0,1,same
270,7,6,player_3,player_4,34,0.0,0.0,0,none,player_2,player_2,player_3,1.0,0,0,1,same
271,7,7,player_3,player_1,42,8.0,19.05,0,none,player_2,player_2,player_3,1.0,0,0,1,same
272,8,1,player_1,player_4,0,0.0,0.0,0,none,player_1,player_2,player_2,1.0,0,0,0,start
273,8,2,player_1,player_2,1,1.0,1.09,0,none,player_3,player_2,player_2,1.0,0,0,1,same
274,8,3,player_1,player_3,2,1.0,1.09,0,none,player_2,player_2,player_2,1.0,0,0,1,same
275,8,4,player_1,none,15,13.0,14.13,1,none,player_3,player_2,player_2,1.0,0,0,1,same
276,8,5,player_1,player_4,30,15.0,16.3,1,none,player_2,player_2,player_2,1.0,1,0,0,down
277,8,6,player_1,player_2,56,26.0,28.26,0,player_2,player_2,player_2,player_2,2.0,1,0,0,down
278,8,7,player_1,player_3,68,12.0,13.04,0,none,player_4,player_2,player_2,4.0,0,0,1,same
279,8,8,player_1,none,90,22.0,23.91,1,none,player_2,player_2,player_2,4.0,0,0,1,same
280,8,9,player_1,player_4,92,2.0,2.17,0,none,player_1,player_2,player_2,4.0,0,0,1,same
281,8,1,player_2,player_1,21,21.0,42.0,1,none,player_1,player_2,player_2,4.0,0,0,0,start
282,8,2,player_2,player_3,22,1.0,2.0,0,none,player_3,player_2,player_2,3.0,0,1,0,up
283,8,3,player_2,player_4,22,0.0,0.0,0,none,player_2,player_2,player_2,2.0,1,0,0,down
284,8,4,player_2,none,32,10.0,20.0,0,none,player_3,player_2,player_2,3.0,0,1,0,up
285,8,5,player_2,player_1,32,0.0,0.0,0,none,player_2,player_2,player_2,2.0,0,1,0,up
286,8,6,player_2,player_3,32,0.0,0.0,0,player_2,player_2,player_2,player_2,1.0,0,0,1,same
287,8,7,player_2,player_4,45,13.0,26.0,1,none,player_4,player_2,player_2,1.0,0,0,1,same
288,8,8,player_2,none,45,0.0,0.0,0,none,player_2,player_2,player_2,1.0,0,0,1,same
289,8,9,player_2,player_1,50,5.0,10.0,0,none,player_1,player_2,player_2,1.0,0,0,1,same
290,8,1,player_4,player_3,4,4.0,5.63,0,none,player_1,player_2,player_2,3.0,0,0,0,start
291,8,2,player_4,player_1,28,24.0,33.8,1,none,player_3,player_2,player_2,4.0,0,0,1,same
292,8,3,player_4,player_2,29,1.0,1.41,0,none,player_2,player_2,player_2,4.0,0,0,1,same
293,8,4,player_4,none,32,3.0,4.23,0,none,player_3,player_2,player_2,4.0,0,0,1,same
294,8,5,player_4,player_3,36,4.0,5.63,0,none,player_2,player_2,player_2,4.0,0,0,1,same
295,8,6,player_4,player_1,62,26.0,36.62,0,player_2,player_2,player_2,player_2,4.0,0,1,0,up
296,8,7,player_4,player_2,62,0.0,0.0,0,none,player_4,player_2,player_2,3.0,0,0,1,same
297,8,8,player_4,none,67,5.0,7.04,0,none,player_2,player_2,player_2,3.0,0,1,0,up
298,8,9,player_4,player_3,71,4.0,5.63,0,none,player_1,player_2,player_2,2.0,0,1,0,up
299,8,1,player_3,player_2,1,1.0,1.35,0,none,player_1,player_2,player_2,2.0,0,0,0,start
300,8,2,player_3,player_4,1,0.0,0.0,0,none,player_3,player_2,player_2,2.0,1,0,0,down
301,8,3,player_3,player_1,25,24.0,32.43,1,none,player_2,player_2,player_2,3.0,0,1,0,up
302,8,4,player_3,none,25,0.0,0.0,0,none,player_3,player_2,player_2,2.0,1,0,0,down
303,8,5,player_3,player_2,32,7.0,9.46,0,none,player_2,player_2,player_2,3.0,0,0,1,same
304,8,6,player_3,player_4,58,26.0,35.14,0,player_2,player_2,player_2,player_2,3.0,0,1,0,up
305,8,7,player_3,player_1,59,1.0,1.35,0,none,player_4,player_2,player_2,2.0,0,0,1,same
306,8,8,player_3,none,59,0.0,0.0,0,none,player_2,player_2,player_2,2.0,1,0,0,down
307,8,9,player_3,player_2,74,15.0,20.27,1,none,player_1,player_2,player_2,3.0,1,0,0,down
308,9,1,player_1,player_4,11,11.0,30.56,0,none,player_3,player_1,player_1,2.0,0,0,0,start
309,9,2,player_1,player_2,12,1.0,2.78,0,none,player_1,player_1,player_1,1.0,0,0,1,same
310,9,3,player_1,player_3,13,1.0,2.78,0,none,player_1,player_1,player_1,1.0,0,0,1,same
311,9,4,player_1,none,13,0.0,0.0,0,none,player_1,player_1,player_1,1.0,0,0,1,same
312,9,5,player_1,player_4,36,23.0,63.89,1,none,player_3,player_1,player_1,1.0,0,0,1,same
313,9,1,player_2,player_1,20,20.0,17.24,1,none,player_3,player_1,player_1,4.0,0,0,0,start
314,9,2,player_2,player_3,38,18.0,15.52,1,none,player_1,player_1,player_1,4.0,0,0,1,same
315,9,3,player_2,player_4,77,39.0,33.62,0,none,player_1,player_1,player_1,4.0,0,0,1,same
316,9,4,player_2,none,92,15.0,12.93,1,none,player_1,player_1,player_1,4.0,0,0,1,same
317,9,5,player_2,player_1,116,24.0,20.69,1,none,player_3,player_1,player_1,4.0,0,0,1,same
318,9,1,player_4,player_3,16,16.0,32.0,1,none,player_3,player_1,player_1,3.0,0,0,0,start
319,9,2,player_4,player_1,23,7.0,14.0,0,none,player_1,player_1,player_1,2.0,0,0,1,same
320,9,3,player_4,player_2,31,8.0,16.0,0,none,player_1,player_1,player_1,2.0,0,0,1,same
321,9,4,player_4,none,45,14.0,28.0,1,none,player_1,player_1,player_1,2.0,0,0,1,same
322,9,5,player_4,player_3,50,5.0,10.0,0,none,player_3,player_1,player_1,2.0,0,0,1,same
323,9,1,player_3,player_2,5,5.0,8.62,0,none,player_3,player_1,player_1,1.0,0,0,0,start
324,9,2,player_3,player_4,31,26.0,44.83,0,none,player_1,player_1,player_1,3.0,0,0,1,same
325,9,3,player_3,player_1,35,4.0,6.9,0,none,player_1,player_1,player_1,3.0,0,0,1,same
326,9,4,player_3,none,58,23.0,39.66,1,none,player_1,player_1,player_1,3.0,0,0,1,same
327,9,5,player_3,player_2,58,0.0,0.0,0,none,player_3,player_1,player_1,3.0,0,0,1,same
328,10,1,player_1,player_4,0,0.0,0.0,0,none,player_1,player_1,player_2,1.0,0,0,0,start
329,10,2,player_1,player_2,19,19.0,19.79,1,none,player_2,player_1,player_2,3.0,0,0,1,same
330,10,3,player_1,player_3,45,26.0,27.08,0,player_3,player_3,player_1,player_2,3.0,1,0,0,down
331,10,4,player_1,none,65,20.0,20.83,1,none,player_4,player_1,player_2,4.0,0,0,1,same
332,10,5,player_1,player_4,70,5.0,5.21,0,none,player_2,player_1,player_2,4.0,0,0,1,same
333,10,6,player_1,player_2,70,0.0,0.0,0,none,player_1,player_1,player_2,4.0,0,0,1,same
334,10,7,player_1,player_3,96,26.0,27.08,0,player_2,player_2,player_1,player_2,4.0,0,1,0,up
335,10,8,player_1,none,96,0.0,0.0,0,none,player_1,player_1,player_2,2.0,0,1,0,up
336,10,1,player_2,player_1,0,0.0,0.0,0,none,player_1,player_1,player_2,2.0,0,0,0,start
337,10,2,player_2,player_3,0,0.0,0.0,0,none,player_2,player_1,player_2,1.0,1,0,0,down
338,10,3,player_2,player_4,26,26.0,44.83,0,player_3,player_3,player_1,player_2,2.0,0,0,1,same
339,10,4,player_2,none,30,4.0,6.9,0,none,player_4,player_1,player_2,2.0,0,0,1,same
340,10,5,player_2,player_1,31,1.0,1.72,0,none,player_2,player_1,player_2,2.0,0,1,0,up
341,10,6,player_2,player_3,32,1.0,1.72,0,none,player_1,player_1,player_2,1.0,0,0,1,same
342,10,7,player_2,player_4,32,0.0,0.0,0,player_2,player_2,player_1,player_2,1.0,0,0,1,same
343,10,8,player_2,none,58,26.0,44.83,0,none,player_1,player_1,player_2,1.0,0,0,1,same
344,10,1,player_4,player_3,24,24.0,19.83,1,none,player_1,player_1,player_2,4.0,0,0,0,start
345,10,2,player_4,player_1,24,0.0,0.0,0,none,player_2,player_1,player_2,4.0,0,0,1,same
346,10,3,player_4,player_2,50,26.0,21.49,0,player_3,player_3,player_1,player_2,4.0,0,1,0,up
347,10,4,player_4,none,50,0.0,0.0,0,none,player_4,player_1,player_2,3.0,0,0,1,same
348,10,5,player_4,player_3,56,6.0,4.96,0,none,player_2,player_1,player_2,3.0,0,0,1,same
349,10,6,player_4,player_1,69,13.0,10.74,1,none,player_1,player_1,player_2,3.0,0,0,1,same
350,10,7,player_4,player_2,95,26.0,21.49,0,player_2,player_2,player_1,player_2,3.0,1,0,0,down
351,10,8,player_4,none,121,26.0,21.49,0,none,player_1,player_1,player_2,4.0,1,0,0,down
352,10,1,player_3,player_2,2,2.0,2.02,0,none,player_1,player_1,player_2,3.0,0,0,0,start
353,10,2,player_3,player_4,9,7.0,7.07,0,none,player_2,player_1,player_2,2.0,0,1,0,up
354,10,3,player_3,player_1,9,0.0,0.0,0,player_3,player_3,player_1,player_2,1.0,0,0,1,same
355,10,4,player_3,none,11,2.0,2.02,0,none,player_4,player_1,player_2,1.0,0,0,1,same
356,10,5,player_3,player_2,25,14.0,14.14,1,none,player_2,player_1,player_2,1.0,1,0,0,down
357,10,6,player_3,player_4,37,12.0,12.12,0,none,player_1,player_1,player_2,2.0,0,0,1,same
358,10,7,player_3,player_1,63,26.0,26.26,0,player_2,player_2,player_1,player_2,2.0,1,0,0,down
359,10,8,player_3,none,99,36.0,36.36,0,none,player_1,player_1,player_2,3.0,1,0,0,down
360,11,1,player_1,player_4,1,1.0,0.99,0,none,player_4,player_4,player_2,3.0,0,0,0,start
361,11,2,player_1,player_2,1,0.0,0.0,0,none,player_1,player_4,player_2,2.0,0,0,1,same
362,11,3,player_1,player_3,23,22.0,21.78,1,none,player_4,player_4,player_2,2.0,1,0,0,down
363,11,4,player_1,none,35,12.0,11.88,0,none,player_2,player_4,player_2,3.0,1,0,0,down
364,11,5,player_1,player_4,45,10.0,9.9,0,none,player_4,player_4,player_2,4.0,0,0,1,same
365,11,6,player_1,player_2,66,21.0,20.79,1,none,player_4,player_4,player_2,4.0,0,0,1,same
366,11,7,player_1,player_3,68,2.0,1.98,0,none,player_2,player_4,player_2,4.0,0,0,1,same
367,11,8,player_1,none,88,20.0,19.8,1,none,player_4,player_4,player_2,4.0,0,0,1,same
368,11,9,player_1,player_4,101,13.0,12.87,1,none,player_2,player_4,player_2,4.0,0,0,1,same
369,11,1,player_4,player_3,0,0.0,0.0,0,none,player_4,player_4,player_2,1.0,0,0,0,start
370,11,2,player_4,player_1,24,24.0,36.36,1,none,player_1,player_4,player_2,3.0,0,0,1,same
371,11,3,player_4,player_2,24,0.0,0.0,0,none,player_4,player_4,player_2,3.0,1,0,0,down
372,11,4,player_4,none,38,14.0,21.21,1,none,player_2,player_4,player_2,4.0,0,1,0,up
373,11,5,player_4,player_3,38,0.0,0.0,0,none,player_4,player_4,player_2,3.0,0,0,1,same
374,11,6,player_4,player_1,38,0.0,0.0,0,none,player_4,player_4,player_2,3.0,0,0,1,same
375,11,7,player_4,player_2,42,4.0,6.06,0,none,player_2,player_4,player_2,3.0,0,0,1,same
376,11,8,player_4,none,42,0.0,0.0,0,none,player_4,player_4,player_2,3.0,0,0,1,same
377,11,9,player_4,player_3,66,24.0,36.36,1,none,player_2,player_4,player_2,3.0,0,0,1,same
378,11,1,player_2,player_1,25,25.0,80.65,1,none,player_4,player_4,player_2,4.0,0,0,0,start
379,11,2,player_2,player_3,27,2.0,6.45,0,none,player_1,player_4,player_2,4.0,0,0,1,same
380,11,3,player_2,player_4,27,0.0,0.0,0,none,player_4,player_4,player_2,4.0,0,1,0,up
381,11,4,player_2,none,27,0.0,0.0,0,none,player_2,player_4,player_2,2.0,0,0,1,same
382,11,5,player_2,player_1,27,0.0,0.0,0,none,player_4,player_4,player_2,2.0,0,0,1,same
383,11,6,player_2,player_3,27,0.0,0.0,0,none,player_4,player_4,player_2,2.0,0,0,1,same
384,11,7,player_2,player_4,27,0.0,0.0,0,none,player_2,player_4,player_2,2.0,0,1,0,up
385,11,8,player_2,none,27,0.0,0.0,0,none,player_4,player_4,player_2,1.0,0,0,1,same
386,11,9,player_2,player_1,31,4.0,12.9,0,none,player_2,player_4,player_2,1.0,0,0,1,same
387,11,1,player_3,player_2,0,0.0,0.0,0,none,player_4,player_4,player_2,2.0,0,0,0,start
388,11,2,player_3,player_4,0,0.0,0.0,0,none,player_1,player_4,player_2,1.0,0,0,1,same
389,11,3,player_3,player_1,4,4.0,11.11,0,none,player_4,player_4,player_2,1.0,0,0,1,same
390,11,4,player_3,none,4,0.0,0.0,0,none,player_2,player_4,player_2,1.0,0,0,1,same
391,11,5,player_3,player_2,20,16.0,44.44,1,none,player_4,player_4,player_2,1.0,0,0,1,same
392,11,6,player_3,player_4,25,5.0,13.89,0,none,player_4,player_4,player_2,1.0,0,0,1,same
393,11,7,player_3,player_1,25,0.0,0.0,0,none,player_2,player_4,player_2,1.0,1,0,0,down
394,11,8,player_3,none,31,6.0,16.67,0,none,player_4,player_4,player_2,2.0,0,0,1,same
395,11,9,player_3,player_2,36,5.0,13.89,0,none,player_2,player_4,player_2,2.0,0,0,1,same
396,12,1,player_1,player_4,26,26.0,21.49,0,player_4,player_4,player_3,player_3,2.0,0,0,0,start
397,12,2,player_1,player_2,30,4.0,3.31,0,none,player_4,player_3,player_3,3.0,0,1,0,up
398,12,3,player_1,player_3,30,0.0,0.0,0,none,player_1,player_3,player_3,2.0,1,0,0,down
399,12,4,player_1,none,51,21.0,17.36,1,none,player_4,player_3,player_3,3.0,0,0,1,same
400,12,5,player_1,player_4,56,5.0,4.13,0,none,player_3,player_3,player_3,3.0,0,0,1,same
401,12,6,player_1,player_2,82,26.0,21.49,0,player_3,player_3,player_3,player_3,3.0,1,0,0,down
402,12,7,player_1,player_3,95,13.0,10.74,1,none,player_3,player_3,player_3,4.0,0,0,1,same
403,12,8,player_1,none,121,26.0,21.49,0,player_3,player_3,player_3,player_3,4.0,0,0,1,same
404,12,1,player_3,player_2,26,26.0,50.0,0,player_4,player_4,player_3,player_3,3.0,0,0,0,start
405,12,2,player_3,player_4,29,3.0,5.77,0,none,player_4,player_3,player_3,2.0,1,0,0,down
406,12,3,player_3,player_1,48,19.0,36.54,1,none,player_1,player_3,player_3,4.0,0,0,1,same
407,12,4,player_3,none,52,4.0,7.69,0,none,player_4,player_3,player_3,4.0,0,1,0,up
408,12,5,player_3,player_2,52,0.0,0.0,0,none,player_3,player_3,player_3,2.0,0,0,1,same
409,12,6,player_3,player_4,52,0.0,0.0,0,player_3,player_3,player_3,player_3,2.0,0,0,1,same
410,12,7,player_3,player_1,52,0.0,0.0,0,none,player_3,player_3,player_3,2.0,0,1,0,up
411,12,8,player_3,none,52,0.0,0.0,0,player_3,player_3,player_3,player_3,1.0,0,1,0,up
412,12,1,player_2,player_1,26,26.0,22.22,0,player_4,player_4,player_3,player_3,4.0,0,0,0,start
413,12,2,player_2,player_3,45,19.0,16.24,1,none,player_4,player_3,player_3,4.0,0,1,0,up
414,12,3,player_2,player_4,45,0.0,0.0,0,none,player_1,player_3,player_3,3.0,0,1,0,up
415,12,4,player_2,none,46,1.0,0.85,0,none,player_4,player_3,player_3,2.0,1,0,0,down
416,12,5,player_2,player_1,65,19.0,16.24,1,none,player_3,player_3,player_3,4.0,0,0,1,same
417,12,6,player_2,player_3,91,26.0,22.22,0,player_3,player_3,player_3,player_3,4.0,0,1,0,up
418,12,7,player_2,player_4,91,0.0,0.0,0,none,player_3,player_3,player_3,3.0,0,0,1,same
419,12,8,player_2,none,117,26.0,22.22,0,player_3,player_3,player_3,player_3,3.0,0,0,1,same
420,12,1,player_4,player_3,0,0.0,0.0,0,player_4,player_4,player_3,player_3,1.0,0,0,0,start
421,12,2,player_4,player_1,0,0.0,0.0,0,none,player_4,player_3,player_3,1.0,0,0,1,same
422,12,3,player_4,player_2,7,7.0,9.46,0,none,player_1,player_3,player_3,1.0,0,0,1,same
423,12,4,player_4,none,7,0.0,0.0,0,none,player_4,player_3,player_3,1.0,0,0,1,same
424,12,5,player_4,player_3,9,2.0,2.7,0,none,player_3,player_3,player_3,1.0,0,0,1,same
425,12,6,player_4,player_1,35,26.0,35.14,0,player_3,player_3,player_3,player_3,1.0,0,0,1,same
426,12,7,player_4,player_2,48,13.0,17.57,1,none,player_3,player_3,player_3,1.0,1,0,0,down
427,12,8,player_4,none,74,26.0,35.14,0,player_3,player_3,player_3,player_3,2.0,1,0,0,down
428,13,1,player_1,player_4,0,0.0,0.0,0,none,player_1,player_1,player_3,1.0,0,0,0,start
429,13,2,player_1,player_2,8,8.0,13.11,0,none,player_4,player_1,player_3,1.0,1,0,0,down
430,13,3,player_1,player_3,24,16.0,26.23,1,none,player_3,player_1,player_3,3.0,1,0,0,down
431,13,4,player_1,none,44,20.0,32.79,1,none,player_2,player_1,player_3,4.0,0,0,1,same
432,13,5,player_1,player_4,50,6.0,9.84,0,none,player_2,player_1,player_3,4.0,0,0,1,same
433,13,6,player_1,player_2,53,3.0,4.92,0,none,player_4,player_1,player_3,4.0,0,1,0,up
434,13,7,player_1,player_3,53,0.0,0.0,0,none,player_1,player_1,player_3,3.0,0,1,0,up
435,13,8,player_1,none,53,0.0,0.0,0,none,player_1,player_1,player_3,2.0,0,0,1,same
436,13,9,player_1,player_4,54,1.0,1.64,0,none,player_3,player_1,player_3,2.0,0,0,1,same
437,13,10,player_1,player_2,56,2.0,3.28,0,none,player_1,player_1,player_3,2.0,0,0,1,same
438,13,11,player_1,player_3,57,1.0,1.64,0,none,player_1,player_1,player_3,2.0,0,0,1,same
439,13,12,player_1,none,61,4.0,6.56,0,none,player_2,player_1,player_3,2.0,0,0,1,same
440,13,1,player_2,player_1,9,9.0,10.34,0,none,player_1,player_1,player_3,3.0,0,0,0,start
441,13,2,player_2,player_3,22,13.0,14.94,1,none,player_4,player_1,player_3,4.0,0,0,1,same
442,13,3,player_2,player_4,26,4.0,4.6,0,none,player_3,player_1,player_3,4.0,0,1,0,up
443,13,4,player_2,none,26,0.0,0.0,0,none,player_2,player_1,player_3,3.0,0,1,0,up
444,13,5,player_2,player_1,26,0.0,0.0,0,none,player_2,player_1,player_3,2.0,1,0,0,down
445,13,6,player_2,player_3,46,20.0,22.99,1,none,player_4,player_1,player_3,3.0,0,1,0,up
446,13,7,player_2,player_4,48,2.0,2.3,0,none,player_1,player_1,player_3,2.0,1,0,0,down
447,13,8,player_2,none,53,5.0,5.75,0,none,player_1,player_1,player_3,3.0,0,0,1,same
448,13,9,player_2,player_1,58,5.0,5.75,0,none,player_3,player_1,player_3,3.0,0,0,1,same
449,13,10,player_2,player_3,74,16.0,18.39,1,none,player_1,player_1,player_3,3.0,0,0,1,same
450,13,11,player_2,player_4,87,13.0,14.94,1,none,player_1,player_1,player_3,3.0,0,0,1,same
451,13,12,player_2,none,87,0.0,0.0,0,none,player_2,player_1,player_3,3.0,0,0,1,same
452,13,1,player_4,player_3,14,14.0,12.61,1,none,player_1,player_1,player_3,4.0,0,0,0,start
453,13,2,player_4,player_1,14,0.0,0.0,0,none,player_4,player_1,player_3,3.0,0,1,0,up
454,13,3,player_4,player_2,20,6.0,5.41,0,none,player_3,player_1,player_3,2.0,0,0,1,same
455,13,4,player_4,none,24,4.0,3.6,0,none,player_2,player_1,player_3,2.0,1,0,0,down
456,13,5,player_4,player_3,40,16.0,14.41,1,none,player_2,player_1,player_3,3.0,0,1,0,up
457,13,6,player_4,player_1,40,0.0,0.0,0,none,player_4,player_1,player_3,2.0,1,0,0,down
458,13,7,player_4,player_2,64,24.0,21.62,1,none,player_1,player_1,player_3,4.0,0,0,1,same
459,13,8,player_4,none,64,0.0,0.0,0,none,player_1,player_1,player_3,4.0,0,0,1,same
460,13,9,player_4,player_3,84,20.0,18.02,1,none,player_3,player_1,player_3,4.0,0,0,1,same
461,13,10,player_4,player_1,89,5.0,4.5,0,none,player_1,player_1,player_3,4.0,0,0,1,same
462,13,11,player_4,player_2,93,4.0,3.6,0,none,player_1,player_1,player_3,4.0,0,0,1,same
463,13,12,player_4,none,111,18.0,16.22,1,none,player_2,player_1,player_3,4.0,0,0,1,same
464,13,1,player_3,player_2,3,3.0,5.66,0,none,player_1,player_1,player_3,2.0,0,0,0,start
465,13,2,player_3,player_4,8,5.0,9.43,0,none,player_4,player_1,player_3,2.0,0,1,0,up
466,13,3,player_3,player_1,8,0.0,0.0,0,none,player_3,player_1,player_3,1.0,0,0,1,same
467,13,4,player_3,none,10,2.0,3.77,0,none,player_2,player_1,player_3,1.0,0,0,1,same
468,13,5,player_3,player_2,14,4.0,7.55,0,none,player_2,player_1,player_3,1.0,0,0,1,same
469,13,6,player_3,player_4,17,3.0,5.66,0,none,player_4,player_1,player_3,1.0,0,0,1,same
470,13,7,player_3,player_1,17,0.0,0.0,0,none,player_1,player_1,player_3,1.0,0,0,1,same
471,13,8,player_3,none,38,21.0,39.62,1,none,player_1,player_1,player_3,1.0,0,0,1,same
472,13,9,player_3,player_2,38,0.0,0.0,0,none,player_3,player_1,player_3,1.0,0,0,1,same
473,13,10,player_3,player_4,41,3.0,5.66,0,none,player_1,player_1,player_3,1.0,0,0,1,same
474,13,11,player_3,player_1,49,8.0,15.09,0,none,player_1,player_1,player_3,1.0,0,0,1,same
475,13,12,player_3,none,53,4.0,7.55,0,none,player_2,player_1,player_3,1.0,0,0,1,same
476,14,1,player_1,player_4,0,0.0,0.0,0,player_1,player_1,player_1,player_1,1.0,0,0,0,start
477,14,2,player_1,player_2,0,0.0,0.0,0,none,player_1,player_1,player_1,1.0,0,0,1,same
478,14,3,player_1,player_3,0,0.0,0.0,0,none,player_1,player_1,player_1,1.0,0,0,1,same
479,14,4,player_1,none,18,18.0,81.82,1,none,player_2,player_1,player_1,1.0,0,0,1,same
480,14,5,player_1,player_4,18,0.0,0.0,0,none,player_1,player_1,player_1,1.0,0,0,1,same
481,14,6,player_1,player_2,18,0.0,0.0,0,none,player_1,player_1,player_1,1.0,0,0,1,same
482,14,7,player_1,player_3,22,4.0,18.18,0,none,player_3,player_1,player_1,1.0,0,0,1,same
483,14,1,player_3,player_2,26,26.0,56.52,0,player_1,player_1,player_1,player_1,2.0,0,0,0,start
484,14,2,player_3,player_4,26,0.0,0.0,0,none,player_1,player_1,player_1,2.0,0,0,1,same
485,14,3,player_3,player_1,26,0.0,0.0,0,none,player_1,player_1,player_1,2.0,0,0,1,same
486,14,4,player_3,none,34,8.0,17.39,0,none,player_2,player_1,player_1,2.0,0,0,1,same
487,14,5,player_3,player_2,46,12.0,26.09,0,none,player_1,player_1,player_1,2.0,0,0,1,same
488,14,6,player_3,player_4,46,0.0,0.0,0,none,player_1,player_1,player_1,2.0,0,0,1,same
489,14,7,player_3,player_1,46,0.0,0.0,0,none,player_3,player_1,player_1,2.0,0,0,1,same
490,14,1,player_2,player_1,26,26.0,36.62,0,player_1,player_1,player_1,player_1,3.0,0,0,0,start
491,14,2,player_2,player_3,48,22.0,30.99,1,none,player_1,player_1,player_1,4.0,0,1,0,up
492,14,3,player_2,player_4,49,1.0,1.41,0,none,player_1,player_1,player_1,3.0,0,0,1,same
493,14,4,player_2,none,49,0.0,0.0,0,none,player_2,player_1,player_1,3.0,0,0,1,same
494,14,5,player_2,player_1,49,0.0,0.0,0,none,player_1,player_1,player_1,3.0,0,0,1,same
495,14,6,player_2,player_3,51,2.0,2.82,0,none,player_1,player_1,player_1,3.0,0,0,1,same
496,14,7,player_2,player_4,71,20.0,28.17,1,none,player_3,player_1,player_1,3.0,0,0,1,same
497,14,1,player_4,player_3,26,26.0,26.0,0,player_1,player_1,player_1,player_1,4.0,0,0,0,start
498,14,2,player_4,player_1,30,4.0,4.0,0,none,player_1,player_1,player_1,3.0,1,0,0,down
499,14,3,player_4,player_2,55,25.0,25.0,1,none,player_1,player_1,player_1,4.0,0,0,1,same
500,14,4,player_4,none,55,0.0,0.0,0,none,player_2,player_1,player_1,4.0,0,0,1,same
501,14,5,player_4,player_3,69,14.0,14.0,1,none,player_1,player_1,player_1,4.0,0,0,1,same
502,14,6,player_4,player_1,94,25.0,25.0,1,none,player_1,player_1,player_1,4.0,0,0,1,same
503,14,7,player_4,player_2,100,6.0,6.0,0,none,player_3,player_1,player_1,4.0,0,0,1,same
